symbol,name,currency,exchange,mic_code,country,type,added_date,deleted_date,figi_code
WALPAR.ST,WALPAR NUTRITIONS,INR,NSE,XNSE,India,Common Stock,2024-02-17,2024-10-19,
ADRO.RE,Adroit Infotech Limited,INR,NSE,XNSE,India,Common Stock,2024-02-21,,
BAWEJA.ST,Baweja Studios Limited,INR,NSE,XNSE,India,Common Stock,2024-02-21,2024-10-19,
ENTERO,Entero Healthcare Solutions Limited,INR,NSE,XNSE,India,Common Stock,2024-02-21,,
GOLDETFADD,Dsp Mutual Fund - Dsp Gold Etf,INR,NSE,XNSE,India,Common Stock,2024-02-21,,
HEALTHADD,DSP Mutual Fund - Nifty Healthcare ETF,INR,NSE,XNSE,India,Common Stock,2024-02-21,,
MEGATHERM.ST,Megatherm Induction Ltd,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-07-13,
ALPEXSOLAR.SM,ALPEX SOLAR LIMITE,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
ALPEXSOLAR.ST,Alpex Solar Limited,INR,NSE,XNSE,India,Common Stock,2024-10-12,2024-10-19,
APTUS.BL,Aptus Value Hsg Fin I Ltd,INR,NSE,XNSE,India,Common Stock,2024-03-09,2024-10-19,
ATMASTCO.ST,Atmastco Limited,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-07-13,
BANKETFADD,DSPAMC - DSPBANKETF,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
BAWEJA.SM,BAWEJA STUDIOS LTD,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
CUPID.BL,CUPID LTD(INDIA),INR,NSE,XNSE,India,Common Stock,2024-03-09,2024-10-19,
DEEM.ST,DEEM ROLL TECH LIM,INR,NSE,XNSE,India,Common Stock,2024-03-09,2024-10-19,
DELAPLEX.SM,DELAPLEX LIMITED,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
DHTL.SM,DOCMODE HEALTH TEC,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
EQUAL50ADD,DSPAMC - DSPNEWETF,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
ESCONET.ST,Esconet Technologies Ltd,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-07-13,
EXICOM,Exicom Tele-Systems Limited,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
FONEBOX.SM,FONEBOX RETAIL LIM,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
GLOBE.RE,GLOBE TEXTILES (INDIA) LTD,INR,NSE,XNSE,India,Common Stock,2024-03-09,2024-10-19,
GOLDCASE,Zerodha Mutual Fund - Zerodha Gold Etf,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
GPTHEALTH,GPT Healthcare Limited,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
GRASIMPP.E1,Grasim Industries Limited,INR,NSE,XNSE,India,Common Stock,2024-03-09,2024-10-19,
IBULPP.E1,Indiabulls Hsg Fin Ltd,INR,NSE,XNSE,India,Common Stock,2024-03-09,2024-10-19,
INM.ST,Interiors & More Limited,INR,NSE,XNSE,India,Common Stock,2024-03-09,2024-10-19,
ITALIANE.SM,ITALIAN EDIBLES PR,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
ITALIANE.ST,Italian Edibles Limited,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
ITETFADD,DSPAMC - DSPITETF,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
JSL.BL,JINDAL STAINLESS,INR,NSE,XNSE,India,Common Stock,2024-08-24,2024-10-19,
JUNIPER,Juniper Hotels Limited,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
KAMDHENU.BL,KAMDHENU LTD,INR,NSE,XNSE,India,Common Stock,2024-03-09,2024-10-19,
KONSTELEC.SM,KONSTELEC ENGINEER,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
KTL.ST,Kalahridhaan Trendz Ltd,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
LAWSIKHO.SM,ADDICTIVE LEARNING,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
LICNMID100,LICNAMC - LICNMID100,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
MAGNUM.RE,Magnum Ventures Limited,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
MAXPOSURE.SM,MAXPOSURE LIMITED,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
MEGATHERM.SM,MEGATHERM INDUCTIO,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
MIDQ50ADD,DSPAMC - DSPQ50ETF,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
MUKKA,Mukka Proteins Limited,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
NAGREE.RE,Nagreeka Exports Limited,INR,NSE,XNSE,India,Common Stock,2024-03-09,2024-10-19,
NDRINVIT.IV,NDR INVIT Trust,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
NIF10GETF,UTIAMC - NIF10GETF,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
NIF5GETF,UTIAMC - NIF5GETF,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
NIFTY50ADD,DSPAMC - DSPN50ETF,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
OWAIS.ST,OWAIS METAL & MINERAL,INR,NSE,XNSE,India,Common Stock,2024-03-09,2024-10-19,
PARKHOTELS,ParkHotels,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
PLATIND,Platinum Industries Ltd,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
POLYSIL.SM,POLYSIL IRRIGATION,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
POLYSIL.ST,Polysil Irrigation Syst L,INR,NSE,XNSE,India,Common Stock,2024-03-09,2024-10-19,
PSUBANKADD,DSPAMC - DSPPSBKETF,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
PVTBANKADD,DSPAMC - DSPPVBKETF,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
SADHAV.ST,SADHAV SHIPPING LI,INR,NSE,XNSE,India,Common Stock,2024-03-09,2024-10-19,
SAURASHCEM,Saurashtra Cement Limited,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
SEITINVIT.IV,Sustainable Energy Infra,INR,NSE,XNSE,India,Common Stock,2024-10-12,2024-10-19,
SENSEXADD,DSPAMC - DSPSENXETF,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
SILGO.RE,SILGO RETAIL LTD,INR,NSE,XNSE,India,Common Stock,2024-03-09,2024-10-19,
SILVERADD,DSPAMC - DSPSILVETF,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
SKIPPERPP.E1,SKIPPER LTD,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
SMALLCAP,MIRAE ASSET MF,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
SOUTH.RE,SOUTH INDIA BANK,INR,NSE,XNSE,India,Common Stock,2024-03-09,2024-10-19,
TCL.ST,Thaai Casting Limited,INR,NSE,XNSE,India,Common Stock,2024-03-09,2024-10-19,
VSTL,Vibhor Steel Tubes Limited,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
WELCORP.BL,WELSPUN CORP LTD,INR,NSE,XNSE,India,Common Stock,2024-03-09,2024-10-19,
WTICAB.SM,WISE TRAVEL INDIA,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
WTICAB.ST,Wise Travel India Limited,INR,NSE,XNSE,India,Common Stock,2024-03-09,,
ZENITHDRUG.ST,ZENITH DRUGS LIMIT,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
ADROITPP.E1,ADROIT INFOTECH LT,INR,NSE,XNSE,India,Common Stock,2024-03-16,2024-10-19,
BHARTIARTL.BL,BHARTI AIRTEL LTD,INR,NSE,XNSE,India,Common Stock,2024-03-16,,
BSOFT.BL,BIRLASOFT (INDIA),INR,NSE,XNSE,India,Common Stock,2024-03-16,,
GOPAL,Gopal Snacks Limited,INR,NSE,XNSE,India,Common Stock,2024-03-16,,
HATSUN.BL,HATSUN AGRO PRODUC,INR,NSE,XNSE,India,Common Stock,2024-03-16,,
HINDZINC.BL,HINDUSTAN ZINC,INR,NSE,XNSE,India,Common Stock,2024-03-16,,
INDIGO.BL,INTERGLOBE AVIATIO,INR,NSE,XNSE,India,Common Stock,2024-03-16,,
LANCORHOL,Lancor Holdings Ltd,INR,NSE,XNSE,India,Common Stock,2024-03-16,,
MVKAGRO.ST,M.V.K. AGRO FOOD P,INR,NSE,XNSE,India,Common Stock,2024-03-16,2024-10-19,
PURVFLEXI.ST,PURV FLEXIPACK LIM,INR,NSE,XNSE,India,Common Stock,2024-03-16,2024-10-19,
TATAMOTORS.BL,TATA MOTORS LTD.,INR,NSE,XNSE,India,Common Stock,2024-03-16,,
TORNTPHARM.BL,TORRENT PHARM,INR,NSE,XNSE,India,Common Stock,2024-03-16,,
RKSWAMY,R K SWAMY LTD,INR,NSE,XNSE,India,Common Stock,2024-03-30,,
SCILAL,Shipping Corporation of India Land and Assets Limited,INR,NSE,XNSE,India,Common Stock,2024-03-30,,
AHIMSA.ST,AHIMSA INDUSTRIES,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
ALPHA,Kotak Nifty Alpha 50 ETF,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
AMBUJACEM.T0,AMBUJA CEMENTS LTD,INR,NSE,XNSE,India,Common Stock,2024-04-06,2024-10-19,
ASHOKLEY.T0,ASHOK LEYLAND,INR,NSE,XNSE,India,Common Stock,2024-08-24,2024-10-19,
ASPIRE.ST,ASPIRE & INNOVATI,INR,NSE,XNSE,India,Common Stock,2024-04-06,2024-10-19,
ATMASTCO.SM,ATMASTCO LTD,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
AVPINFRA.ST,AVP INFRACON LIMIT,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
BALKRI.RE,BALKRISHNA PAPER M,INR,NSE,XNSE,India,Common Stock,2024-04-06,2024-10-19,
BANKBARODA.T0,BK OF BARODA,INR,NSE,XNSE,India,Common Stock,2024-08-03,2024-10-19,
BANKNIFTY1,KOTAKMAMC-KOTAKBKETF,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
BHINVIT.IV,BHARAT HIGHWAYS,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
BLUEPEBBLE.ST,BLUE PEBBLE LIMITED,INR,NSE,XNSE,India,Common Stock,2024-04-06,2024-10-19,
CONS,Kotak NIFTY India Consumption ETF,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
DEEM.SM,DEEM ROLL TECH LIM,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
DHANI.BL,DHANI SERVICES LIMITED,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
DIVISLAB.T0,DIVI'S LABORATORIE,INR,NSE,XNSE,India,Common Stock,2024-04-06,2024-10-19,
DRSDILIP.ST,DRS DILIP ROADLINE,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
ENFUSE.ST,ENFUSE SOLUTIONS,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-07-13,
ENSER.ST,ENSER COMMUNICATI,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
ESCONET.SM,ESCONET TECHNOLOGI,INR,NSE,XNSE,India,Common Stock,2024-04-06,2024-10-19,
GOLDKART.ST,GOLDKART JEWELS LIMITED,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
HCC.RE,Hindustan Construction Co,INR,NSE,XNSE,India,Common Stock,2024-04-06,2024-10-19,
HINDALCO.T0,HINDALCO INDS,INR,NSE,XNSE,India,Common Stock,2024-04-06,2024-10-19,
IBULHSG.Z8,SEC RE NCD 10.25% SR XII,INR,NSE,XNSE,India,Common Stock,2024-04-06,2024-10-19,
INM.SM,INTERIORS & MORE L,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
IT,Kotak Nifty IT ETF,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
JAKHARIA.ST,JAKHARIA FABRIC LT,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-08-03,
JGCHEM,J.G.CHEMICALS LTD,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
KRYSTAL,KRYSTAL INTEGRATED,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
KTL.SM,KALAHRIDHAAN TREND,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
LICHSGFIN.T0,LIC HOUSING FINAN,INR,NSE,XNSE,India,Common Stock,2024-04-06,2024-10-19,
LIQUID1,Kotak Mahindra Mutual Fund - Kotak Nifty 1d Rate Liquid Etf,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
LIQUIDADD,DSP MUTUAL FUND,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
LOWVOL1,Kotak Nifty 100 Low Vol 30 ETF,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
LTIM.T0,LTIMINDTREE LTD,INR,NSE,XNSE,India,Common Stock,2024-04-06,2024-10-19,
MIDCAP,Kotak Mahindra Mutual Fund - Kotak Nifty Midcap 50 ETF,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
MNC,Kotak Nifty MNC ETF,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
MOREALTY,Motilal Oswal Mutual Fund - Motilal Oswal Nifty Realty ETF,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
MOSMALL250,Motilal Oswal Mutual Fund - Motilal Oswal Nifty Smallcap 250 Index Fund,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
MOTHERSON.T0,SAMVARDHANA MOTH.I,INR,NSE,XNSE,India,Common Stock,2024-09-01,2024-10-19,
MVKAGRO.SM,M.V.K. AGRO FOOD P,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
NAMAN.ST,NAMAN IN STORE,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
NESTLEIND.T0,NESTLE INDIA,INR,NSE,XNSE,India,Common Stock,2024-04-06,2024-10-19,
NIFTY1,Kotak Nifty 50 ETF,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
NMDC.T0,NMDC LTD,INR,NSE,XNSE,India,Common Stock,2024-04-06,2024-10-19,
ONGC.T0,OIL & NATURAL GAS,INR,NSE,XNSE,India,Common Stock,2024-08-10,2024-10-19,
OWAIS.SM,OWAIS METAL AND MI,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
PRATHAM.SM,PRATHAM EPC PROJEC,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
PRATHAM.ST,PRATHAM EPC PROJEC,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
PSUBANK,Kotak Nifty PSU Bank ETF,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
PURVFLEXI.SM,PURV FLEXIPACK LIM,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
PVSL,Popular Vehicles and Services Limited,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
SABTNL,SRI ADHIKARI BROS,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
SADHAV.SM,SADHAV SHIPPING LI,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
SAMHI.BL,Samhi Hotels Limited,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
SBIN.T0,STATE BK OF INDIA,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-08-17,
SHREEKARNI.SM,SHREE KARNI FABCOM,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
SHREEKARNI.ST,SHREE KARNI FABCOM,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-07-13,
SIGNORIA.ST,SIGNORIA CREATION,INR,NSE,XNSE,India,Common Stock,2024-04-06,2024-10-19,
SONAMAC.SM,SONA MACHINERY,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
SONAMAC.ST,SONA MACHINERY,INR,NSE,XNSE,India,Common Stock,2024-04-06,2024-10-19,
SRM,SRM CONTRACTORS LIMITED,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
TCL.SM,THAAI CASTING LTD,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
TRENT.T0,TRENT LTD,INR,NSE,XNSE,India,Common Stock,2024-04-06,2024-10-19,
UNIONBANK.T0,UNION BK OF INDIA,INR,NSE,XNSE,India,Common Stock,2024-04-06,2024-10-19,
VEDL.T0,VEDANTA LIMITED,INR,NSE,XNSE,India,Common Stock,2024-04-06,2024-10-19,
VHLTD,VICEROY HOTELS LTD,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
VIJAYA.BL,Vijaya Diagnostic Cen Ltd,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
VISHWAS.ST,VISHWAS AGRI SEEDS,INR,NSE,XNSE,India,Common Stock,2024-04-06,2024-10-19,
VR.SM,V R INFRASPACE LIM,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
VR.ST,V R INFRASPACE LIM,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
ZENITHDRUG.SM,ZENITH DRUGS LIMIT,INR,NSE,XNSE,India,Common Stock,2024-04-06,,
ALUWIND.ST,Aluwind Architectural Ltd,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-07-13,
AVPINFRA.SM,AVP INFRACON LIMIT,INR,NSE,XNSE,India,Common Stock,2024-04-20,,
BHARTIHEXA,Bharti Hexacom Limited,INR,NSE,XNSE,India,Common Stock,2024-04-20,,
CGRAPHICS.ST,Creative Graphics S Ind L,INR,NSE,XNSE,India,Common Stock,2024-04-20,2024-10-19,
ENFUSE.SM,ENFUSE SOLUTIONS,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
ENSER.SM,ENSER COMMUNICATI,INR,NSE,XNSE,India,Common Stock,2024-04-20,,
IBULHSG.Z0,Sec Re NCD 9.71% Sr VIII,INR,NSE,XNSE,India,Common Stock,2024-04-20,2024-10-19,
IBULHSG.Z6,Sec Re NCD 10.75% Sr XI,INR,NSE,XNSE,India,Common Stock,2024-04-20,2024-10-19,
K2INFRA.ST,K2 INFRAGEN LTD,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-07-13,
MGL.BL,MAHANAGAR GAS LTD,INR,NSE,XNSE,India,Common Stock,2024-04-20,,
M&M.BL,MAHINDRA &MAHINDRA,INR,NSE,XNSE,India,Common Stock,2024-04-20,,
PETRONET.BL,PETRONET LNG,INR,NSE,XNSE,India,Common Stock,2024-04-20,,
RADIOWALLA.ST,RADIOWALLA NETWORK,INR,NSE,XNSE,India,Common Stock,2024-04-20,2024-10-19,
SHAIVAL.ST,SHAIVAL REALITY LT,INR,NSE,XNSE,India,Common Stock,2024-04-20,2024-10-19,
SIGNORIA.SM,SIGNORIA CREATION,INR,NSE,XNSE,India,Common Stock,2024-04-20,,
SILVER1,Kotak Mahindra Mutual Fund - Kotak Silver ETF Fund,INR,NSE,XNSE,India,Common Stock,2024-04-20,,
SINCLAIR,Sinclairs Hotels Limited,INR,NSE,XNSE,India,Common Stock,2024-04-20,,
TAC.ST,TAC INFOSEC LTD,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
TRUST.ST,TRUST FINTECH LTD,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-07-13,
UEL,Ujaas Energy Limited,INR,NSE,XNSE,India,Common Stock,2024-04-20,,
YASHOPTICS.ST,YASH OPTICS AND,INR,NSE,XNSE,India,Common Stock,2024-04-20,2024-10-19,
AIIL,Authum Investment & Infrastructure Limited,INR,NSE,XNSE,India,Common Stock,2024-04-27,,
ASPIRE.SM,ASPIRE & INNOVATI,INR,NSE,XNSE,India,Common Stock,2024-04-27,,
BLUEPEBBLE.SM,BLUE PEBBLE LTD,INR,NSE,XNSE,India,Common Stock,2024-04-27,,
DCG.ST,DCG Cables & Wires Ltd,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-07-13,
GOLD1,KOTAK GOLD ETF,INR,NSE,XNSE,India,Common Stock,2024-04-27,,
JYOTI.RE,JYOTI STRUCTURES,INR,NSE,XNSE,India,Common Stock,2024-04-27,2024-10-19,
LTF,L&T Finance Limited,INR,NSE,XNSE,India,Common Stock,2024-04-27,,
NAMAN.SM,NAMAN IN STORE,INR,NSE,XNSE,India,Common Stock,2024-04-27,,
TARACHAND,Tara Chand Infra Soln Ltd,INR,NSE,XNSE,India,Common Stock,2024-04-27,,
TGL.ST,Teerth Gopicon Limited,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-07-13,
VISHWAS.SM,VISHWAS AGRI SEEDS,INR,NSE,XNSE,India,Common Stock,2024-04-27,,
AISL.ST,ANI INTEGRATED SER,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-12,
ALUWIND.SM,ALUWIND ARCHITECTU,INR,NSE,XNSE,India,Common Stock,2024-05-04,2024-10-19,
BALUFORGE,Balu Forge Industries Ltd,INR,NSE,XNSE,India,Common Stock,2024-05-04,,
BIKAJI.BL,BIKAJI FOODS INTER,INR,NSE,XNSE,India,Common Stock,2024-05-04,,
BIRDYS.ST,Grill Splendour Ser Ltd,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-07-13,
CADSYS.ST,CADSYS INDIA LTD,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
CGRAPHICS.SM,CREATIVE GRAPHICS,INR,NSE,XNSE,India,Common Stock,2024-05-04,,
CHALET.BL,CHALET HOTELS LTD,INR,NSE,XNSE,India,Common Stock,2024-05-04,,
DELHIVERY.BL,Delhivery Limited,INR,NSE,XNSE,India,Common Stock,2024-05-04,,
GLOSTERLTD,Gloster Limited,INR,NSE,XNSE,India,Common Stock,2024-05-04,,
ISEC.BL,ICICI SEC. LTD,INR,NSE,XNSE,India,Common Stock,2024-05-04,,
JNKINDIA,JNK India Limited,INR,NSE,XNSE,India,Common Stock,2024-05-04,,
K2INFRA.SM,K2 INFRAGEN LTD,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
PFC.BL,POWER FINANCE CORP,INR,NSE,XNSE,India,Common Stock,2024-05-04,,
PNBHOUSING.BL,PNB HOUSING,INR,NSE,XNSE,India,Common Stock,2024-05-04,,
PRESTIGE.BL,PRESTIGE ESTATES P,INR,NSE,XNSE,India,Common Stock,2024-05-04,,
RADIOWALLA.SM,RADIOWALLA NETWORK,INR,NSE,XNSE,India,Common Stock,2024-05-04,,
RBS.ST,Ramdevbaba Solvent Ltd,INR,NSE,XNSE,India,Common Stock,2024-05-04,2024-10-19,
RECLTD.BL,REC LTD,INR,NSE,XNSE,India,Common Stock,2024-05-04,,
SAKUMA.RE,Sakuma Exports Limited,INR,NSE,XNSE,India,Common Stock,2024-05-04,2024-10-19,
SHEETAL.ST,Sheetal Universal Limited,INR,NSE,XNSE,India,Common Stock,2024-05-04,2024-10-19,
TAC.SM,TAC INFOSEC LTD,INR,NSE,XNSE,India,Common Stock,2024-05-04,,
TIL.RE,TIL Ltd,INR,NSE,XNSE,India,Common Stock,2024-05-04,2024-10-19,
TRUST.SM,TRUST FINTECH LTD,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
YASHOPTICS.SM,YASH OPTICS AND,INR,NSE,XNSE,India,Common Stock,2024-05-04,,
DCG.SM,DCG CABLES & WIRES,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
FILATFASH,Filatex Fashions Limited,INR,NSE,XNSE,India,Common Stock,2024-05-11,,
GRAVITA.BL,GRAVITA INDIA LTD,INR,NSE,XNSE,India,Common Stock,2024-05-11,,
IBULHSGFIN.BS,Sec Re NCD 10.15% Sr VII,INR,NSE,XNSE,India,Common Stock,2024-05-11,2024-10-19,
IIFL.RE,IIFL Finance Limited,INR,NSE,XNSE,India,Common Stock,2024-05-11,2024-10-19,
SMVD.ST,SMVD POLY PACK LTD,INR,NSE,XNSE,India,Common Stock,2024-05-11,2024-10-19,
TGL.SM,TEERTH GOPICON LTD,INR,NSE,XNSE,India,Common Stock,2024-10-19,2024-10-05,
VSCL.ST,VADIVARHE SPECIALI,INR,NSE,XNSE,India,Common Stock,2024-05-11,2024-10-19,
ZAGGLE.BL,Zaggle Prepa Ocean Ser L,INR,NSE,XNSE,India,Common Stock,2024-05-11,,
10IHFL30A.BV,INDIABULLS HOUSING,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
847IHFL25.Z2,INDIABULLS HOUSING,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
866SFL25.ZE,SHRIRAM FINANCE LT,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
875SFL27.ZF,SHRIRAM FINANCE LT,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
87IHFL24A.ZF,INDIABULLS HOUSING,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
894IHFL24.ZR,INDIABULLS HOUSING,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
894IHFL27.ZY,INDIABULLS HOUSING,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
8ABFL26.N0,ADITYA BIRLA FINAN,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
915IHFL27.Z7,INDIABULLS HOUSING,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
916IHFL25.ZW,INDIABULLS HOUSING,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
921ISFL25.N0,IIFL SAMASTA FINA,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
922SFL24.Z4,SHRIRAM FINANCE LT,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
925IBHFL25.AC,INDIABULLS HOUSING,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
931SFL26.Z5,SHRIRAM FINANCE LT,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
93IHFL24A.ZN,INDIABULLS HOUSING,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
93IHFL24.ZP,INDIABULLS HOUSING,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
948IHFL26I.AX,INDIABULLS HOUSING,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
950NFL23A.AP,INDIABULLS HOUSING,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
955IHFL25.ZU,INDIABULLS HOUSING,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
965IBHFL25.AG,INDIABULLS HOUSING,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
965IHFL25C.N0,INDIABULLS HOUSING,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
96SFL24.Z8,SHRIRAM FINANCE LT,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
971IHFL28.AN,INDIABULLS HOUSING,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
975NFL25.N0,NAVI FINSERV LTD,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
97SFL26.Z9,SHRIRAM FINANCE LT,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
98IHFL27.ZX,INDIABULLS HOUSING,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
990IBHFL26.AJ,INDIABULLS HOUSING,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
9ICCL23A.N0,CHOLAMANDALAM INV,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
9PEL25.N0,PIRAMAL ENTERPRISE,INR,NSE,XNSE,India,Common Stock,2024-05-19,2024-10-19,
AILIMITED.ST,Abhishek Integrations Ltd,INR,NSE,XNSE,India,Common Stock,2024-05-19,,
